X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0,0,,0,0
1.5625e-06,1.96349e-06,,1.5625e-06,8.0815e-06
3.125e-06,3.92698e-06,,3.125e-06,1.61876e-05
6.25e-06,7.8539e-06,,6.25e-06,3.23985e-05
1.25e-05,1.57073e-05,,1.25e-05,6.48102e-05
2.5e-05,3.14108e-05,,2.5e-05,0.000129586
5e-05,6.27905e-05,,5e-05,0.000258894
0.0001,0.000125333,,0.0001,0.000516091
0.0002,0.00024869,,0.0002,0.00102132
0.00035625,0.000432873,,0.00035625,0.00177061
0.0005125,0.00060042,,0.0005125,0.00244685
0.00066875,0.000744894,,0.00066875,0.00302564
0.000825,0.000860742,,0.000825,0.00348649
0.00098125,0.000943512,,0.00098125,0.00381332
0.0011375,0.000990024,,0.0011375,0.0039949
0.00129375,0.000998489,,0.00129375,0.00402501
0.00145,0.000968583,,0.00145,0.00390264
0.00160625,0.000901455,,0.00160625,0.00363196
0.0017625,0.000799685,,0.0017625,0.00322228
0.00191875,0.000667183,,0.00191875,0.00268781
0.002075,0.000509041,,0.002075,0.00204737
0.00223125,0.000331338,,0.00223125,0.00132393
0.0023875,0.000140901,,0.0023875,0.000543941
0.00254375,-5.49502e-05,,0.00254375,-0.000263442
0.0027,-0.00024869,,0.0027,-0.00106736
0.00285625,-0.000432873,,0.00285625,-0.00183639
0.0030125,-0.00060042,,0.0030125,-0.00253984
0.00316875,-0.000744894,,0.00316875,-0.00314909
0.003325,-0.000860742,,0.003325,-0.00363894
0.00348125,-0.000943512,,0.00348125,-0.00398882
0.0036375,-0.000990024,,0.0036375,-0.00418391
0.00379375,-0.000998489,,0.00379375,-0.00421588
0.00395,-0.000968583,,0.00395,-0.00408335
0.00410625,-0.000901455,,0.00410625,-0.003792
0.0042625,-0.000799685,,0.0042625,-0.00335419
0.00441875,-0.000667183,,0.00441875,-0.00278838
0.004575,-0.000509041,,0.004575,-0.00211809
0.00473125,-0.000331338,,0.00473125,-0.00137076
0.0048875,-0.000140901,,0.0048875,-0.000576444
0.00504375,5.49502e-05,,0.00504375,0.000233593
0.0052,0.00024869,,0.0052,0.00102814
0.00535625,0.000432873,,0.00535625,0.00177725
0.0055125,0.00060042,,0.0055125,0.00245333
0.00566875,0.000744894,,0.00566875,0.00303197
0.005825,0.000860742,,0.005825,0.00349268
0.00598125,0.000943512,,0.00598125,0.00381938
0.0061375,0.000990024,,0.0061375,0.00400084
0.00629375,0.000998489,,0.00629375,0.00403084
0.00645,0.000968583,,0.00645,0.00390837
0.00660625,0.000901455,,0.00660625,0.00363761
0.0067625,0.000799685,,0.0067625,0.00322785
0.00691875,0.000667183,,0.00691875,0.00269331
0.007075,0.000509041,,0.007075,0.00205281
0.00723125,0.000331338,,0.00723125,0.00132931
0.0073875,0.000140901,,0.0073875,0.000549259
0.00754375,-5.49502e-05,,0.00754375,-0.000258179
0.0077,-0.00024869,,0.0077,-0.00106215
0.00785625,-0.000432873,,0.00785625,-0.00183123
0.0080125,-0.00060042,,0.0080125,-0.00253474
0.00816875,-0.000744894,,0.00816875,-0.00314406
0.008325,-0.000860742,,0.008325,-0.00363397
0.00848125,-0.000943512,,0.00848125,-0.00398393
0.0086375,-0.000990024,,0.0086375,-0.00417909
0.00879375,-0.000998489,,0.00879375,-0.00421114
0.00895,-0.000968583,,0.00895,-0.00407871
0.00910625,-0.000901455,,0.00910625,-0.00378745
0.0092625,-0.000799685,,0.0092625,-0.00334974
0.00941875,-0.000667183,,0.00941875,-0.00278402
0.009575,-0.000509041,,0.009575,-0.00211383
0.00973125,-0.000331338,,0.00973125,-0.00136661
0.0098875,-0.000140901,,0.0098875,-0.000572394
0.0100438,5.49502e-05,,0.0100438,0.000237542
0.0102,0.00024869,,0.0102,0.00103199
0.0103563,0.000432873,,0.0103563,0.00178101
0.0105125,0.00060042,,0.0105125,0.002457
0.0106688,0.000744894,,0.0106688,0.00303556
0.010825,0.000860742,,0.010825,0.00349619
0.0109813,0.000943512,,0.0109813,0.00382282
0.0111375,0.000990024,,0.0111375,0.00400421
0.0112938,0.000998489,,0.0112938,0.00403416
0.01145,0.000968583,,0.01145,0.00391164
0.0116063,0.000901455,,0.0116063,0.00364083
0.0117625,0.000799685,,0.0117625,0.00323102
0.0119188,0.000667183,,0.0119188,0.00269645
0.012075,0.000509041,,0.012075,0.00205591
0.0122313,0.000331338,,0.0122313,0.00133238
0.0123875,0.000140901,,0.0123875,0.000552305
0.0125438,-5.49502e-05,,0.0125438,-0.000255162
0.0127,-0.00024869,,0.0127,-0.00105916
0.0128563,-0.000432873,,0.0128563,-0.00182827
0.0130125,-0.00060042,,0.0130125,-0.00253181
0.0131688,-0.000744894,,0.0131688,-0.00314116
0.013325,-0.000860742,,0.013325,-0.00363111
0.0134813,-0.000943512,,0.0134813,-0.0039811
0.0136375,-0.000990024,,0.0136375,-0.00417631
0.0137938,-0.000998489,,0.0137938,-0.0042084
0.01395,-0.000968583,,0.01395,-0.00407602
0.0141063,-0.000901455,,0.0141063,-0.00378481
0.0142625,-0.000799685,,0.0142625,-0.00334715
0.0144188,-0.000667183,,0.0144188,-0.00278149
0.014575,-0.000509041,,0.014575,-0.00211136
0.0147313,-0.000331338,,0.0147313,-0.00136419
0.0148875,-0.000140901,,0.0148875,-0.000570032
0.0150438,5.49502e-05,,0.0150438,0.00023985
0.0152,0.00024869,,0.0152,0.00103424
0.0153563,0.000432873,,0.0153563,0.00178321
0.0155125,0.00060042,,0.0155125,0.00245916
0.0156688,0.000744894,,0.0156688,0.00303767
0.015825,0.000860742,,0.015825,0.00349825
0.0159813,0.000943512,,0.0159813,0.00382485
0.0161375,0.000990024,,0.0161375,0.0040062
0.0162938,0.000998489,,0.0162938,0.00403612
0.01645,0.000968583,,0.01645,0.00391357
0.0166063,0.000901455,,0.0166063,0.00364273
0.0167625,0.000799685,,0.0167625,0.00323291
0.0169188,0.000667183,,0.0169188,0.00269831
0.017075,0.000509041,,0.017075,0.00205776
0.0172313,0.000331338,,0.0172313,0.00133421
0.0173875,0.000140901,,0.0173875,0.000554124
0.0175438,-5.49502e-05,,0.0175438,-0.000253356
0.0177,-0.00024869,,0.0177,-0.00105737
0.0178563,-0.000432873,,0.0178563,-0.0018265
0.0180125,-0.00060042,,0.0180125,-0.00253005
0.0181688,-0.000744894,,0.0181688,-0.00313942
0.018325,-0.000860742,,0.018325,-0.00362938
0.0184813,-0.000943512,,0.0184813,-0.00397939
0.0186375,-0.000990024,,0.0186375,-0.00417462
0.0187938,-0.000998489,,0.0187938,-0.00420674
0.01895,-0.000968583,,0.01895,-0.00407438
0.0191063,-0.000901455,,0.0191063,-0.0037832
0.0192625,-0.000799685,,0.0192625,-0.00334557
0.0194188,-0.000667183,,0.0194188,-0.00277995
0.019575,-0.000509041,,0.019575,-0.00210984
0.0197313,-0.000331338,,0.0197313,-0.00136271
0.0198875,-0.000140901,,0.0198875,-0.00056858
0.0200438,5.49502e-05,,0.0200438,0.00024127
0.0202,0.00024869,,0.0202,0.00103563
0.0203563,0.000432873,,0.0203563,0.00178457
0.0205125,0.00060042,,0.0205125,0.00246049
0.0206688,0.000744894,,0.0206688,0.00303897
0.020825,0.000860742,,0.020825,0.00349954
0.0209813,0.000943512,,0.0209813,0.00382611
0.0211375,0.000990024,,0.0211375,0.00400745
0.0212938,0.000998489,,0.0212938,0.00403734
0.02145,0.000968583,,0.02145,0.00391478
0.0216063,0.000901455,,0.0216063,0.00364393
0.0217625,0.000799685,,0.0217625,0.0032341
0.0219188,0.000667183,,0.0219188,0.00269949
0.022075,0.000509041,,0.022075,0.00205893
0.0222313,0.000331338,,0.0222313,0.00133538
0.0223875,0.000140901,,0.0223875,0.000555279
0.0225438,-5.49502e-05,,0.0225438,-0.000252207
0.0227,-0.00024869,,0.0227,-0.00105622
0.0228563,-0.000432873,,0.0228563,-0.00182536
0.0230125,-0.00060042,,0.0230125,-0.00252892
0.0231688,-0.000744894,,0.0231688,-0.00313829
0.023325,-0.000860742,,0.023325,-0.00362827
0.0234813,-0.000943512,,0.0234813,-0.00397829
0.0236375,-0.000990024,,0.0236375,-0.00417353
0.0237938,-0.000998489,,0.0237938,-0.00420567
0.02395,-0.000968583,,0.02395,-0.00407332
0.0241063,-0.000901455,,0.0241063,-0.00378215
0.0242625,-0.000799685,,0.0242625,-0.00334454
0.0244188,-0.000667183,,0.0244188,-0.00277893
0.024575,-0.000509041,,0.024575,-0.00210885
0.0247313,-0.000331338,,0.0247313,-0.00136173
0.0248875,-0.000140901,,0.0248875,-0.000567622
0.0250438,5.49502e-05,,0.0250438,0.00024221
0.0252,0.00024869,,0.0252,0.00103656
0.0253563,0.000432873,,0.0253563,0.00178548
0.0255125,0.00060042,,0.0255125,0.00246138
0.0256688,0.000744894,,0.0256688,0.00303985
0.025825,0.000860742,,0.025825,0.0035004
0.0259813,0.000943512,,0.0259813,0.00382696
0.0261375,0.000990024,,0.0261375,0.00400829
0.0262938,0.000998489,,0.0262938,0.00403817
0.02645,0.000968583,,0.02645,0.0039156
0.0266063,0.000901455,,0.0266063,0.00364475
0.0267625,0.000799685,,0.0267625,0.00323491
0.0269188,0.000667183,,0.0269188,0.00270029
0.027075,0.000509041,,0.027075,0.00205973
0.0272313,0.000331338,,0.0272313,0.00133617
0.0273875,0.000140901,,0.0273875,0.000556075
0.0275438,-5.49502e-05,,0.0275438,-0.000251413
0.0277,-0.00024869,,0.0277,-0.00105543
0.0278563,-0.000432873,,0.0278563,-0.00182457
0.0280125,-0.00060042,,0.0280125,-0.00252814
0.0281688,-0.000744894,,0.0281688,-0.00313751
0.028325,-0.000860742,,0.028325,-0.00362749
0.0284813,-0.000943512,,0.0284813,-0.00397752
0.0286375,-0.000990024,,0.0286375,-0.00417277
0.0287938,-0.000998489,,0.0287938,-0.00420491
0.02895,-0.000968583,,0.02895,-0.00407257
0.0291063,-0.000901455,,0.0291063,-0.00378141
0.0292625,-0.000799685,,0.0292625,-0.00334381
0.0294188,-0.000667183,,0.0294188,-0.00277821
0.029575,-0.000509041,,0.029575,-0.00210814
0.0297313,-0.000331338,,0.0297313,-0.00136103
0.0298875,-0.000140901,,0.0298875,-0.000566932
0.0300438,5.49502e-05,,0.0300438,0.000242889
0.0302,0.00024869,,0.0302,0.00103722
0.0303563,0.000432873,,0.0303563,0.00178614
0.0305125,0.00060042,,0.0305125,0.00246203
0.0306688,0.000744894,,0.0306688,0.00304049
0.030825,0.000860742,,0.030825,0.00350103
0.0309813,0.000943512,,0.0309813,0.00382758
0.0311375,0.000990024,,0.0311375,0.0040089
0.0312938,0.000998489,,0.0312938,0.00403879
0.03145,0.000968583,,0.03145,0.00391621
0.0316063,0.000901455,,0.0316063,0.00364535
0.0317625,0.000799685,,0.0317625,0.00323551
0.0319188,0.000667183,,0.0319188,0.0027009
0.032075,0.000509041,,0.032075,0.00206033
0.0322313,0.000331338,,0.0322313,0.00133677
0.0323875,0.000140901,,0.0323875,0.000556675
0.0325437,-5.49502e-05,,0.0325437,-0.000250813
0.0327,-0.00024869,,0.0327,-0.00105483
0.0328562,-0.000432873,,0.0328562,-0.00182397
0.0330125,-0.00060042,,0.0330125,-0.00252754
0.0331687,-0.000744894,,0.0331687,-0.00313691
0.033325,-0.000860742,,0.033325,-0.00362689
0.0334812,-0.000943512,,0.0334812,-0.00397692
0.0336375,-0.000990024,,0.0336375,-0.00417217
0.0337937,-0.000998489,,0.0337937,-0.00420432
0.03395,-0.000968583,,0.03395,-0.00407198
0.0341062,-0.000901455,,0.0341062,-0.00378083
0.0342625,-0.000799685,,0.0342625,-0.00334324
0.0344187,-0.000667183,,0.0344187,-0.00277764
0.034575,-0.000509041,,0.034575,-0.00210758
0.0347312,-0.000331338,,0.0347312,-0.00136048
0.0348875,-0.000140901,,0.0348875,-0.000566388
0.0350437,5.49502e-05,,0.0350437,0.000243426
0.0352,0.00024869,,0.0352,0.00103775
0.0353562,0.000432873,,0.0353562,0.00178666
0.0355125,0.00060042,,0.0355125,0.00246254
0.0356687,0.000744894,,0.0356687,0.003041
0.035825,0.000860742,,0.035825,0.00350153
0.0359812,0.000943512,,0.0359812,0.00382808
0.0361375,0.000990024,,0.0361375,0.0040094
0.0362937,0.000998489,,0.0362937,0.00403928
0.03645,0.000968583,,0.03645,0.0039167
0.0366062,0.000901455,,0.0366062,0.00364584
0.0367625,0.000799685,,0.0367625,0.003236
0.0369187,0.000667183,,0.0369187,0.00270139
0.037075,0.000509041,,0.037075,0.00206082
0.0372312,0.000331338,,0.0372312,0.00133727
0.0373875,0.000140901,,0.0373875,0.000557167
0.0375437,-5.49502e-05,,0.0375437,-0.00025032
0.0377,-0.00024869,,0.0377,-0.00105434
0.0378562,-0.000432873,,0.0378562,-0.00182347
0.0380125,-0.00060042,,0.0380125,-0.00252704
0.0381687,-0.000744894,,0.0381687,-0.00313642
0.038325,-0.000860742,,0.038325,-0.00362639
0.0384812,-0.000943512,,0.0384812,-0.00397643
0.0386375,-0.000990024,,0.0386375,-0.00417168
0.0387937,-0.000998489,,0.0387937,-0.00420382
0.03895,-0.000968583,,0.03895,-0.00407149
0.0391062,-0.000901455,,0.0391062,-0.00378034
0.0392625,-0.000799685,,0.0392625,-0.00334275
0.0394187,-0.000667183,,0.0394187,-0.00277716
0.039575,-0.000509041,,0.039575,-0.0021071
0.0397312,-0.000331338,,0.0397312,-0.00136001
0.0398875,-0.000140901,,0.0398875,-0.000565925
0.0400437,5.49502e-05,,0.0400437,0.000243883
0.0402,0.00024869,,0.0402,0.00103821
0.0403562,0.000432873,,0.0403562,0.00178711
0.0405125,0.00060042,,0.0405125,0.00246299
0.0406687,0.000744894,,0.0406687,0.00304144
0.040825,0.000860742,,0.040825,0.00350197
0.0409812,0.000943512,,0.0409812,0.00382852
0.0411375,0.000990024,,0.0411375,0.00400983
0.0412937,0.000998489,,0.0412937,0.00403971
0.04145,0.000968583,,0.04145,0.00391713
0.0416062,0.000901455,,0.0416062,0.00364627
0.0417625,0.000799685,,0.0417625,0.00323643
0.0419187,0.000667183,,0.0419187,0.00270181
0.042075,0.000509041,,0.042075,0.00206125
0.0422312,0.000331338,,0.0422312,0.0013377
0.0423875,0.000140901,,0.0423875,0.0005576
0.0425437,-5.49502e-05,,0.0425437,-0.000249885
0.0427,-0.00024869,,0.0427,-0.0010539
0.0428562,-0.000432873,,0.0428562,-0.00182304
0.0430125,-0.00060042,,0.0430125,-0.0025266
0.0431687,-0.000744894,,0.0431687,-0.00313597
0.043325,-0.000860742,,0.043325,-0.00362595
0.0434812,-0.000943512,,0.0434812,-0.00397598
0.0436375,-0.000990024,,0.0436375,-0.00417124
0.0437937,-0.000998489,,0.0437937,-0.00420338
0.04395,-0.000968583,,0.04395,-0.00407105
0.0441062,-0.000901455,,0.0441062,-0.00377991
0.0442625,-0.000799685,,0.0442625,-0.00334232
0.0444187,-0.000667183,,0.0444187,-0.00277674
0.044575,-0.000509041,,0.044575,-0.00210668
0.0447312,-0.000331338,,0.0447312,-0.00135959
0.0448875,-0.000140901,,0.0448875,-0.000565507
0.0450437,5.49502e-05,,0.0450437,0.000244297
0.0452,0.00024869,,0.0452,0.00103861
0.0453562,0.000432873,,0.0453562,0.00178751
0.0455125,0.00060042,,0.0455125,0.00246339
0.0456687,0.000744894,,0.0456687,0.00304184
0.045825,0.000860742,,0.045825,0.00350236
0.0459812,0.000943512,,0.0459812,0.00382891
0.0461375,0.000990024,,0.0461375,0.00401022
0.0462937,0.000998489,,0.0462937,0.0040401
0.04645,0.000968583,,0.04645,0.00391752
0.0466062,0.000901455,,0.0466062,0.00364666
0.0467625,0.000799685,,0.0467625,0.00323682
0.0469187,0.000667183,,0.0469187,0.00270221
0.047075,0.000509041,,0.047075,0.00206165
0.0472312,0.000331338,,0.0472312,0.00133809
0.0473875,0.000140901,,0.0473875,0.000557999
0.0475437,-5.49502e-05,,0.0475437,-0.000249484
0.0477,-0.00024869,,0.0477,-0.0010535
0.0478562,-0.000432873,,0.0478562,-0.00182263
0.0480125,-0.00060042,,0.0480125,-0.00252619
0.0481687,-0.000744894,,0.0481687,-0.00313557
0.048325,-0.000860742,,0.048325,-0.00362554
0.0484812,-0.000943512,,0.0484812,-0.00397557
0.0486375,-0.000990024,,0.0486375,-0.00417083
0.0487937,-0.000998489,,0.0487937,-0.00420298
0.04895,-0.000968583,,0.04895,-0.00407065
0.0491062,-0.000901455,,0.0491062,-0.0037795
0.0492625,-0.000799685,,0.0492625,-0.00334192
0.0494187,-0.000667183,,0.0494187,-0.00277633
0.049575,-0.000509041,,0.049575,-0.00210628
0.0497312,-0.000331338,,0.0497312,-0.0013592
0.0498875,-0.000140901,,0.0498875,-0.000565116
0.0500437,5.49502e-05,,0.0500437,0.000244684
0.0502,0.00024869,,0.0502,0.001039
0.0503562,0.000432873,,0.0503562,0.00178789
0.0505125,0.00060042,,0.0505125,0.00246376
0.0506687,0.000744894,,0.0506687,0.00304221
0.050825,0.000860742,,0.050825,0.00350274
0.0509812,0.000943512,,0.0509812,0.00382928
0.0511375,0.000990024,,0.0511375,0.00401059
0.0512937,0.000998489,,0.0512937,0.00404047
0.05145,0.000968583,,0.05145,0.00391789
0.0516062,0.000901455,,0.0516062,0.00364703
0.0517625,0.000799685,,0.0517625,0.00323719
0.0519187,0.000667183,,0.0519187,0.00270258
0.052075,0.000509041,,0.052075,0.00206202
0.0522312,0.000331338,,0.0522312,0.00133847
0.0523875,0.000140901,,0.0523875,0.000558377
0.0525437,-5.49502e-05,,0.0525437,-0.000249103
0.0527,-0.00024869,,0.0527,-0.00105311
0.0528562,-0.000432873,,0.0528562,-0.00182225
0.0530125,-0.00060042,,0.0530125,-0.00252581
0.0531687,-0.000744894,,0.0531687,-0.00313518
0.053325,-0.000860742,,0.053325,-0.00362515
0.0534812,-0.000943512,,0.0534812,-0.00397518
0.0536375,-0.000990024,,0.0536375,-0.00417044
0.0537937,-0.000998489,,0.0537937,-0.00420258
0.05395,-0.000968583,,0.05395,-0.00407026
0.0541062,-0.000901455,,0.0541062,-0.00377911
0.0542625,-0.000799685,,0.0542625,-0.00334153
0.0544187,-0.000667183,,0.0544187,-0.00277595
0.054575,-0.000509041,,0.054575,-0.0021059
0.0547312,-0.000331338,,0.0547312,-0.00135882
0.0548875,-0.000140901,,0.0548875,-0.000564741
0.0550437,5.49502e-05,,0.0550437,0.000245056
0.0552,0.00024869,,0.0552,0.00103937
0.0553562,0.000432873,,0.0553562,0.00178826
0.0555125,0.00060042,,0.0555125,0.00246413
0.0556687,0.000744894,,0.0556687,0.00304257
0.055825,0.000860742,,0.055825,0.0035031
0.0559812,0.000943512,,0.0559812,0.00382964
0.0561375,0.000990024,,0.0561375,0.00401095
0.0562937,0.000998489,,0.0562937,0.00404082
0.05645,0.000968583,,0.05645,0.00391824
0.0566062,0.000901455,,0.0566062,0.00364739
0.0567625,0.000799685,,0.0567625,0.00323755
0.0569187,0.000667183,,0.0569187,0.00270294
0.057075,0.000509041,,0.057075,0.00206238
0.0572312,0.000331338,,0.0572312,0.00133883
0.0573875,0.000140901,,0.0573875,0.000558743
0.0575437,-5.49502e-05,,0.0575437,-0.000248735
0.0577,-0.00024869,,0.0577,-0.00105274
0.0578562,-0.000432873,,0.0578562,-0.00182187
0.0580125,-0.00060042,,0.0580125,-0.00252543
0.0581687,-0.000744894,,0.0581687,-0.0031348
0.058325,-0.000860742,,0.058325,-0.00362477
0.0584812,-0.000943512,,0.0584812,-0.0039748
0.0586375,-0.000990024,,0.0586375,-0.00417006
0.0587937,-0.000998489,,0.0587937,-0.00420221
0.05895,-0.000968583,,0.05895,-0.00406988
0.0591062,-0.000901455,,0.0591062,-0.00377873
0.0592625,-0.000799685,,0.0592625,-0.00334116
0.0594187,-0.000667183,,0.0594187,-0.00277558
0.059575,-0.000509041,,0.059575,-0.00210553
0.0597312,-0.000331338,,0.0597312,-0.00135845
0.0598875,-0.000140901,,0.0598875,-0.000564376
0.0600437,5.49502e-05,,0.0600437,0.000245418
0.0602,0.00024869,,0.0602,0.00103973
0.0603562,0.000432873,,0.0603562,0.00178862
0.0605125,0.00060042,,0.0605125,0.00246448
0.0606687,0.000744894,,0.0606687,0.00304292
0.060825,0.000860742,,0.060825,0.00350345
0.0609812,0.000943512,,0.0609812,0.00382999
0.0611375,0.000990024,,0.0611375,0.0040113
0.0612937,0.000998489,,0.0612937,0.00404117
0.06145,0.000968583,,0.06145,0.00391859
0.0616062,0.000901455,,0.0616062,0.00364773
0.0617625,0.000799685,,0.0617625,0.0032379
0.0619187,0.000667183,,0.0619187,0.00270329
0.062075,0.000509041,,0.062075,0.00206274
0.0622312,0.000331338,,0.0622312,0.00133919
0.0623875,0.000140901,,0.0623875,0.0005591
0.0625437,-5.49502e-05,,0.0625437,-0.000248375
0.0627,-0.00024869,,0.0627,-0.00105238
0.0628562,-0.000432873,,0.0628562,-0.00182151
0.0630125,-0.00060042,,0.0630125,-0.00252506
0.0631687,-0.000744894,,0.0631687,-0.00313443
0.063325,-0.000860742,,0.063325,-0.0036244
0.0634812,-0.000943512,,0.0634812,-0.00397443
0.0636375,-0.000990024,,0.0636375,-0.00416969
0.0637937,-0.000998489,,0.0637937,-0.00420183
0.06395,-0.000968583,,0.06395,-0.00406951
0.0641062,-0.000901455,,0.0641062,-0.00377837
0.0642625,-0.000799685,,0.0642625,-0.00334079
0.0644187,-0.000667183,,0.0644187,-0.00277521
0.064575,-0.000509041,,0.064575,-0.00210517
0.0647312,-0.000331338,,0.0647312,-0.00135809
0.0648875,-0.000140901,,0.0648875,-0.000564019
0.0650437,5.49502e-05,,0.0650437,0.000245773
0.0652,0.00024869,,0.0652,0.00104008
0.0653562,0.000432873,,0.0653562,0.00178897
0.0655125,0.00060042,,0.0655125,0.00246483
0.0656687,0.000744894,,0.0656687,0.00304327
0.065825,0.000860742,,0.065825,0.00350379
0.0659812,0.000943512,,0.0659812,0.00383033
0.0661375,0.000990024,,0.0661375,0.00401164
0.0662937,0.000998489,,0.0662937,0.00404151
0.06645,0.000968583,,0.06645,0.00391893
0.0666062,0.000901455,,0.0666062,0.00364808
0.0667625,0.000799685,,0.0667625,0.00323824
0.0669187,0.000667183,,0.0669187,0.00270363
0.067075,0.000509041,,0.067075,0.00206308
0.0672312,0.000331338,,0.0672312,0.00133954
0.0673875,0.000140901,,0.0673875,0.000559451
0.0675437,-5.49502e-05,,0.0675437,-0.000248022
0.0677,-0.00024869,,0.0677,-0.00105203
0.0678562,-0.000432873,,0.0678562,-0.00182115
0.0680125,-0.00060042,,0.0680125,-0.0025247
0.0681687,-0.000744894,,0.0681687,-0.00313407
0.068325,-0.000860742,,0.068325,-0.00362404
0.0684812,-0.000943512,,0.0684812,-0.00397407
0.0686375,-0.000990024,,0.0686375,-0.00416932
0.0687937,-0.000998489,,0.0687937,-0.00420147
0.06895,-0.000968583,,0.06895,-0.00406914
0.0691062,-0.000901455,,0.0691062,-0.003778
0.0692625,-0.000799685,,0.0692625,-0.00334043
0.0694187,-0.000667183,,0.0694187,-0.00277485
0.069575,-0.000509041,,0.069575,-0.00210481
0.0697312,-0.000331338,,0.0697312,-0.00135774
0.0698875,-0.000140901,,0.0698875,-0.000563667
0.0700437,5.49502e-05,,0.0700437,0.000246122
0.0702,0.00024869,,0.0702,0.00104042
0.0703562,0.000432873,,0.0703562,0.00178931
0.0705125,0.00060042,,0.0705125,0.00246517
0.0706687,0.000744894,,0.0706687,0.00304361
0.070825,0.000860742,,0.070825,0.00350413
0.0709812,0.000943512,,0.0709812,0.00383067
0.0711375,0.000990024,,0.0711375,0.00401197
0.0712937,0.000998489,,0.0712937,0.00404185
0.07145,0.000968583,,0.07145,0.00391927
0.0716062,0.000901455,,0.0716062,0.00364841
0.0717625,0.000799685,,0.0717625,0.00323858
0.0719187,0.000667183,,0.0719187,0.00270397
0.072075,0.000509041,,0.072075,0.00206342
0.0722312,0.000331338,,0.0722312,0.00133988
0.0723875,0.000140901,,0.0723875,0.000559797
0.0725437,-5.49502e-05,,0.0725437,-0.000247674
0.0727,-0.00024869,,0.0727,-0.00105168
0.0728562,-0.000432873,,0.0728562,-0.0018208
0.0730125,-0.00060042,,0.0730125,-0.00252435
0.0731687,-0.000744894,,0.0731687,-0.00313371
0.073325,-0.000860742,,0.073325,-0.00362368
0.0734812,-0.000943512,,0.0734812,-0.00397371
0.0736375,-0.000990024,,0.0736375,-0.00416896
0.0737937,-0.000998489,,0.0737937,-0.00420111
0.07395,-0.000968583,,0.07395,-0.00406878
0.0741062,-0.000901455,,0.0741062,-0.00377764
0.0742625,-0.000799685,,0.0742625,-0.00334007
0.0744187,-0.000667183,,0.0744187,-0.0027745
0.074575,-0.000509041,,0.074575,-0.00210446
0.0747312,-0.000331338,,0.0747312,-0.00135739
0.0748875,-0.000140901,,0.0748875,-0.00056332
0.0750437,5.49502e-05,,0.0750437,0.000246466
0.0752,0.00024869,,0.0752,0.00104077
0.0753562,0.000432873,,0.0753562,0.00178965
0.0755125,0.00060042,,0.0755125,0.00246551
0.0756687,0.000744894,,0.0756687,0.00304394
0.075825,0.000860742,,0.075825,0.00350446
0.0759812,0.000943512,,0.0759812,0.003831
0.0761375,0.000990024,,0.0761375,0.0040123
0.0762937,0.000998489,,0.0762937,0.00404218
0.07645,0.000968583,,0.07645,0.0039196
0.0766062,0.000901455,,0.0766062,0.00364874
0.0767625,0.000799685,,0.0767625,0.00323891
0.0769187,0.000667183,,0.0769187,0.00270431
0.077075,0.000509041,,0.077075,0.00206376
0.0772312,0.000331338,,0.0772312,0.00134022
0.0773875,0.000140901,,0.0773875,0.000560138
0.0775437,-5.49502e-05,,0.0775437,-0.00024733
0.0777,-0.00024869,,0.0777,-0.00105133
0.0778562,-0.000432873,,0.0778562,-0.00182045
0.0780125,-0.00060042,,0.0780125,-0.002524
0.0781687,-0.000744894,,0.0781687,-0.00313336
0.078325,-0.000860742,,0.078325,-0.00362333
0.0784812,-0.000943512,,0.0784812,-0.00397335
0.0786375,-0.000990024,,0.0786375,-0.00416861
0.0787937,-0.000998489,,0.0787937,-0.00420075
0.07895,-0.000968583,,0.07895,-0.00406843
0.0791062,-0.000901455,,0.0791062,-0.00377729
0.0792625,-0.000799685,,0.0792625,-0.00333972
0.0794187,-0.000667183,,0.0794187,-0.00277415
0.079575,-0.000509041,,0.079575,-0.00210411
0.0797312,-0.000331338,,0.0797312,-0.00135704
0.0798875,-0.000140901,,0.0798875,-0.000562977
0.0800437,5.49502e-05,,0.0800437,0.000246806
0.0802,0.00024869,,0.0802,0.0010411
0.0803562,0.000432873,,0.0803562,0.00178998
0.0805125,0.00060042,,0.0805125,0.00246584
0.0806687,0.000744894,,0.0806687,0.00304427
0.080825,0.000860742,,0.080825,0.00350479
0.0809812,0.000943512,,0.0809812,0.00383133
0.0811375,0.000990024,,0.0811375,0.00401263
0.0812937,0.000998489,,0.0812937,0.00404251
0.08145,0.000968583,,0.08145,0.00391993
0.0816062,0.000901455,,0.0816062,0.00364907
0.0817625,0.000799685,,0.0817625,0.00323924
0.0819187,0.000667183,,0.0819187,0.00270464
0.082075,0.000509041,,0.082075,0.00206409
0.0822312,0.000331338,,0.0822312,0.00134055
0.0823875,0.000140901,,0.0823875,0.000560475
0.0825437,-5.49502e-05,,0.0825437,-0.000246991
0.0827,-0.00024869,,0.0827,-0.00105099
0.0828562,-0.000432873,,0.0828562,-0.0018201
0.0830125,-0.00060042,,0.0830125,-0.00252365
0.0831687,-0.000744894,,0.0831687,-0.00313301
0.083325,-0.000860742,,0.083325,-0.00362298
0.0834812,-0.000943512,,0.0834812,-0.003973
0.0836375,-0.000990024,,0.0836375,-0.00416825
0.0837937,-0.000998489,,0.0837937,-0.0042004
